"nodes","max.update","n.seeds","threshold","z","time","n.run","cascade.fraction"
10000,100,1,0.18,3.2,20,10,0.955
10000,100,1,0.18,3.2,19,10,0.9493
10000,100,1,0.18,3.2,2,10,1e-04
10000,100,1,0.18,3.3,19,10,0.9572
10000,100,1,0.18,3.3,22,10,0.9574
10000,100,1,0.18,3.3,4,10,3e-04
10000,100,1,0.18,3.3,19,10,0.9589
10000,100,1,0.18,3.3,20,10,0.9548
10000,100,1,0.18,3.3,19,10,0.96
10000,100,1,0.18,3.3,19,10,0.956
10000,100,1,0.18,3.3,20,10,0.9562
10000,100,1,0.18,3.3,2,10,1e-04
10000,100,1,0.18,3.3,19,10,0.9566
10000,100,1,0.18,3.4,21,10,0.9592
10000,100,1,0.18,3.4,18,10,0.9577
10000,100,1,0.18,3.4,21,10,0.9586
10000,100,1,0.18,3.4,20,10,0.9599
10000,100,1,0.18,3.4,19,10,0.9616
10000,100,1,0.18,3.4,20,10,0.9635
10000,100,1,0.18,3.4,3,10,2e-04
10000,100,1,0.18,3.4,2,10,1e-04
10000,100,1,0.18,3.4,2,10,1e-04
10000,100,1,0.18,3.4,21,10,0.9609
10000,100,1,0.18,3.5,22,10,0.9642
10000,100,1,0.18,3.5,20,10,0.9704
10000,100,1,0.18,3.5,20,10,0.9674
10000,100,1,0.18,3.5,18,10,0.9649
10000,100,1,0.18,3.5,19,10,0.963
10000,100,1,0.18,3.5,3,10,2e-04
10000,100,1,0.18,3.5,17,10,0.967
10000,100,1,0.18,3.5,19,10,0.9644
10000,100,1,0.18,3.5,18,10,0.9653
10000,100,1,0.18,3.5,19,10,0.9691
10000,100,1,0.18,3.6,21,10,0.971
10000,100,1,0.18,3.6,21,10,0.9681
10000,100,1,0.18,3.6,2,10,1e-04
10000,100,1,0.18,3.6,19,10,0.9682
10000,100,1,0.18,3.6,21,10,0.9693
10000,100,1,0.18,3.6,18,10,0.9683
10000,100,1,0.18,3.6,19,10,0.9706
10000,100,1,0.18,3.6,20,10,0.9654
10000,100,1,0.18,3.6,2,10,1e-04
10000,100,1,0.18,3.6,20,10,0.9694
10000,100,1,0.18,3.7,17,10,0.9736
10000,100,1,0.18,3.7,19,10,0.971
10000,100,1,0.18,3.7,19,10,0.9738
10000,100,1,0.18,3.7,20,10,0.9716
10000,100,1,0.18,3.7,22,10,0.9716
10000,100,1,0.18,3.7,19,10,0.9735
10000,100,1,0.18,3.7,22,10,0.9718
10000,100,1,0.18,3.7,20,10,0.9693
10000,100,1,0.18,3.7,19,10,0.9718
10000,100,1,0.18,3.7,22,10,0.9695
10000,100,1,0.18,3.8,18,10,0.9751
10000,100,1,0.18,3.8,18,10,0.9778
10000,100,1,0.18,3.8,22,10,0.9766
10000,100,1,0.18,3.8,22,10,0.976
10000,100,1,0.18,3.8,19,10,0.9785
10000,100,1,0.18,3.8,21,10,0.9729
10000,100,1,0.18,3.8,19,10,0.9751
10000,100,1,0.18,3.8,18,10,0.9758
10000,100,1,0.18,3.8,18,10,0.9757
10000,100,1,0.18,3.8,19,10,0.9778
10000,100,1,0.18,3.9,19,10,0.9772
10000,100,1,0.18,3.9,19,10,0.9804
10000,100,1,0.18,3.9,20,10,0.9796
10000,100,1,0.18,3.9,4,10,3e-04
10000,100,1,0.18,3.9,20,10,0.9802
10000,100,1,0.18,3.9,19,10,0.9774
10000,100,1,0.18,3.9,19,10,0.9788
10000,100,1,0.18,3.9,2,10,1e-04
10000,100,1,0.18,3.9,18,10,0.9794
10000,100,1,0.18,3.9,21,10,0.9773
10000,100,1,0.18,4,19,10,0.9811
10000,100,1,0.18,4,21,10,0.9811
10000,100,1,0.18,4,21,10,0.9798
10000,100,1,0.18,4,2,10,1e-04
10000,100,1,0.18,4,2,10,1e-04
10000,100,1,0.18,4,20,10,0.9797
10000,100,1,0.18,4,18,10,0.9814
10000,100,1,0.18,4,2,10,1e-04
10000,100,1,0.18,4,20,10,0.9823
10000,100,1,0.18,4,18,10,0.9787
10000,100,1,0.18,4.1,3,10,2e-04
10000,100,1,0.18,4.1,2,10,1e-04
10000,100,1,0.18,4.1,20,10,0.9844
10000,100,1,0.18,4.1,21,10,0.9823
10000,100,1,0.18,4.1,19,10,0.9835
10000,100,1,0.18,4.1,21,10,0.9818
10000,100,1,0.18,4.1,19,10,0.9838
10000,100,1,0.18,4.1,18,10,0.9834
10000,100,1,0.18,4.1,20,10,0.984
10000,100,1,0.18,4.1,20,10,0.984
10000,100,1,0.18,4.2,20,10,0.9838
10000,100,1,0.18,4.2,19,10,0.9861
10000,100,1,0.18,4.2,23,10,0.9828
10000,100,1,0.18,4.2,19,10,0.9818
10000,100,1,0.18,4.2,20,10,0.9843
10000,100,1,0.18,4.2,18,10,0.9819
10000,100,1,0.18,4.2,2,10,1e-04
10000,100,1,0.18,4.2,19,10,0.9796
10000,100,1,0.18,4.2,2,10,1e-04
10000,100,1,0.18,4.2,22,10,0.9838
10000,100,1,0.18,4.3,18,10,0.9878
10000,100,1,0.18,4.3,2,10,1e-04
10000,100,1,0.18,4.3,21,10,0.9853
10000,100,1,0.18,4.3,22,10,0.9864
10000,100,1,0.18,4.3,3,10,2e-04
10000,100,1,0.18,4.3,19,10,0.9851
10000,100,1,0.18,4.3,19,10,0.9859
10000,100,1,0.18,4.3,21,10,0.9845
10000,100,1,0.18,4.3,19,10,0.9846
10000,100,1,0.18,4.3,26,10,0.9852
10000,100,1,0.18,4.4,20,10,0.9899
10000,100,1,0.18,4.4,21,10,0.9873
10000,100,1,0.18,4.4,21,10,0.9867
10000,100,1,0.18,4.4,18,10,0.9861
10000,100,1,0.18,4.4,24,10,0.9854
10000,100,1,0.18,4.4,22,10,0.9878
10000,100,1,0.18,4.4,19,10,0.9862
10000,100,1,0.18,4.4,21,10,0.9878
10000,100,1,0.18,4.4,24,10,0.9871
10000,100,1,0.18,4.4,19,10,0.9868
10000,100,1,0.18,4.5,22,10,0.9862
10000,100,1,0.18,4.5,21,10,0.99
10000,100,1,0.18,4.5,4,10,4e-04
10000,100,1,0.18,4.5,18,10,0.9864
10000,100,1,0.18,4.5,21,10,0.9877
10000,100,1,0.18,4.5,21,10,0.9904
10000,100,1,0.18,4.5,24,10,0.988
10000,100,1,0.18,4.5,19,10,0.9905
10000,100,1,0.18,4.5,2,10,1e-04
10000,100,1,0.18,4.5,25,10,0.9885
10000,100,1,0.18,4.6,20,10,0.9894
10000,100,1,0.18,4.6,2,10,1e-04
10000,100,1,0.18,4.6,20,10,0.9893
10000,100,1,0.18,4.6,19,10,0.9902
10000,100,1,0.18,4.6,18,10,0.9899
10000,100,1,0.18,4.6,22,10,0.9887
10000,100,1,0.18,4.6,22,10,0.991
10000,100,1,0.18,4.6,20,10,0.9906
10000,100,1,0.18,4.6,24,10,0.9894
10000,100,1,0.18,4.6,24,10,0.9892
10000,100,1,0.18,4.7,28,10,0.9898
10000,100,1,0.18,4.7,21,10,0.9904
10000,100,1,0.18,4.7,3,10,2e-04
10000,100,1,0.18,4.7,27,10,0.991
10000,100,1,0.18,4.7,23,10,0.9886
10000,100,1,0.18,4.7,25,10,0.99
10000,100,1,0.18,4.7,23,10,0.9904
10000,100,1,0.18,4.7,20,10,0.9905
10000,100,1,0.18,4.7,21,10,0.9896
10000,100,1,0.18,4.7,19,10,0.9893
10000,100,1,0.18,4.8,22,10,0.9917
10000,100,1,0.18,4.8,23,10,0.9912
10000,100,1,0.18,4.8,24,10,0.9923
10000,100,1,0.18,4.8,26,10,0.9921
10000,100,1,0.18,4.8,23,10,0.9909
10000,100,1,0.18,4.8,22,10,0.9913
10000,100,1,0.18,4.8,29,10,0.9909
10000,100,1,0.18,4.8,2,10,1e-04
10000,100,1,0.18,4.8,22,10,0.9928
10000,100,1,0.18,4.8,23,10,0.991
10000,100,1,0.18,4.9,5,10,5e-04
10000,100,1,0.18,4.9,39,10,0.9927
10000,100,1,0.18,4.9,3,10,3e-04
10000,100,1,0.18,4.9,21,10,0.9926
10000,100,1,0.18,4.9,32,10,0.9927
10000,100,1,0.18,4.9,22,10,0.9918
10000,100,1,0.18,4.9,2,10,1e-04
10000,100,1,0.18,4.9,22,10,0.9928
10000,100,1,0.18,4.9,21,10,0.9925
10000,100,1,0.18,4.9,22,10,0.9927
10000,100,1,0.18,5,26,10,0.9931
10000,100,1,0.18,5,2,10,1e-04
10000,100,1,0.18,5,25,10,0.9917
10000,100,1,0.18,5,22,10,0.9923
10000,100,1,0.18,5,9,10,0.0014
10000,100,1,0.18,5,29,10,0.9935
10000,100,1,0.18,5,2,10,1e-04
10000,100,1,0.18,5,26,10,0.9939
