"nodes","max.update","n.seeds","threshold","z","time","n.run","cascade.fraction"
10000,100,1,0.28,7,12,4,0.0094
10000,100,1,0.28,7,6,5,0.0046
10000,100,1,0.28,7,9,6,0.0084
10000,100,1,0.28,7,8,7,0.0065
10000,100,1,0.28,7,5,8,0.0037
10000,100,1,0.28,7,7,9,0.0059
10000,100,1,0.28,7,8,10,0.0051
10000,100,1,0.28,8,6,1,0.0062
10000,100,1,0.28,8,7,2,0.0048
10000,100,1,0.28,8,6,3,0.0044
10000,100,1,0.28,8,6,4,0.0045
10000,100,1,0.28,8,8,5,0.0071
10000,100,1,0.28,8,7,6,0.0047
10000,100,1,0.28,8,7,7,0.0049
10000,100,1,0.28,8,8,8,0.0054
10000,100,1,0.28,8,8,9,0.0061
10000,100,1,0.28,8,6,10,0.0054
10000,100,1,0.28,9,9,1,0.0045
10000,100,1,0.28,9,5,2,0.0056
10000,100,1,0.28,9,7,3,0.0072
10000,100,1,0.28,9,5,4,0.0062
10000,100,1,0.28,9,10,5,0.0053
10000,100,1,0.28,9,5,6,0.0036
10000,100,1,0.28,9,5,7,0.0031
10000,100,1,0.28,9,9,8,0.0065
10000,100,1,0.28,9,8,9,0.0069
10000,100,1,0.28,9,5,10,0.0048
10000,100,1,0.28,10,6,1,0.0058
10000,100,1,0.28,10,7,2,0.0057
10000,100,1,0.28,10,5,3,0.0037
10000,100,1,0.28,10,4,4,0.0028
10000,100,1,0.28,10,5,5,0.0045
10000,100,1,0.28,10,4,6,0.0027
10000,100,1,0.28,10,7,7,0.004
10000,100,1,0.28,10,5,8,0.0039
10000,100,1,0.28,10,6,9,0.0061
10000,100,1,0.28,10,6,10,0.0041
10000,100,1,0.28,11,7,1,0.003
10000,100,1,0.28,11,7,2,0.0043
10000,100,1,0.28,11,6,3,0.0031
10000,100,1,0.28,11,5,4,0.0035
10000,100,1,0.28,11,6,5,0.0046
10000,100,1,0.28,11,5,6,0.004
10000,100,1,0.28,11,7,7,0.0038
10000,100,1,0.28,11,5,8,0.0036
10000,100,1,0.28,11,5,9,0.0055
10000,100,1,0.28,11,7,10,0.0047
10000,100,1,0.28,12,6,1,0.0043
10000,100,1,0.28,12,6,2,0.0042
10000,100,1,0.28,12,7,3,0.003
10000,100,1,0.28,12,4,4,0.0032
10000,100,1,0.28,12,5,5,0.0033
10000,100,1,0.28,12,6,6,0.0037
10000,100,1,0.28,12,6,7,0.0044
10000,100,1,0.28,12,5,8,0.003
10000,100,1,0.28,12,5,9,0.0045
10000,100,1,0.28,12,5,10,0.0036
10000,100,1,0.28,13,5,1,0.0027
10000,100,1,0.28,13,5,2,0.0033
10000,100,1,0.28,13,5,3,0.0041
10000,100,1,0.28,13,5,4,0.0026
10000,100,1,0.28,13,6,5,0.0045
10000,100,1,0.28,13,4,6,0.0028
10000,100,1,0.28,13,7,7,0.0044
10000,100,1,0.28,13,7,8,0.0042
10000,100,1,0.28,13,4,9,0.0033
10000,100,1,0.28,13,5,10,0.0045
10000,100,1,0.28,14,5,1,0.0041
10000,100,1,0.28,14,5,2,0.003
10000,100,1,0.28,14,4,3,0.0019
10000,100,1,0.28,14,8,4,0.0036
10000,100,1,0.28,14,4,5,0.0027
10000,100,1,0.28,14,5,6,0.0042
10000,100,1,0.28,14,5,7,0.004
10000,100,1,0.28,14,5,8,0.0035
10000,100,1,0.28,14,6,9,0.0026
10000,100,1,0.28,14,6,10,0.0047
10000,100,1,0.28,15,6,1,0.0039
10000,100,1,0.28,15,5,2,0.0028
10000,100,1,0.28,15,5,3,0.0033
10000,100,1,0.28,15,5,4,0.0031
10000,100,1,0.28,15,7,5,0.0054
10000,100,1,0.28,15,5,6,0.0045
10000,100,1,0.28,15,5,7,0.0036
10000,100,1,0.28,15,5,8,0.0031
10000,100,1,0.28,15,7,9,0.004
10000,100,1,0.28,15,5,10,0.0061
10000,100,1,0.3,1,7,1,0.0052
10000,100,1,0.3,1,15,2,0.0047
10000,100,1,0.3,1,11,3,0.0033
10000,100,1,0.3,1,9,4,0.0051
10000,100,1,0.3,1,9,5,0.0067
10000,100,1,0.3,1,6,6,0.003
10000,100,1,0.3,1,6,7,0.0022
10000,100,1,0.3,1,9,8,0.0047
10000,100,1,0.3,1,8,9,0.0044
10000,100,1,0.3,1,11,10,0.0077
10000,100,1,0.3,2,13,1,0.0061
10000,100,1,0.3,2,18,2,0.0097
10000,100,1,0.3,2,18,3,0.0099
10000,100,1,0.3,2,15,4,0.01
10000,100,1,0.3,2,15,5,0.0109
10000,100,1,0.3,2,40,6,0.0333
10000,100,1,0.3,2,11,7,0.0048
10000,100,1,0.3,2,11,8,0.0064
10000,100,1,0.3,2,23,9,0.034
10000,100,1,0.3,2,29,10,0.0226
10000,100,1,0.3,3,9,1,0.0059
10000,100,1,0.3,3,30,2,0.0402
10000,100,1,0.3,3,20,3,0.0173
10000,100,1,0.3,3,13,4,0.0128
10000,100,1,0.3,3,17,5,0.0138
10000,100,1,0.3,3,29,6,0.0181
10000,100,1,0.3,3,13,7,0.0044
10000,100,1,0.3,3,25,8,0.0217
10000,100,1,0.3,3,17,9,0.0163
10000,100,1,0.3,3,11,10,0.0094
10000,100,1,0.3,4,13,1,0.0114
10000,100,1,0.3,4,26,2,0.0204
10000,100,1,0.3,4,8,3,0.0019
10000,100,1,0.3,4,13,4,0.0054
10000,100,1,0.3,4,13,5,0.0091
10000,100,1,0.3,4,13,6,0.0065
10000,100,1,0.3,4,7,7,0.0028
10000,100,1,0.3,4,12,8,0.0094
10000,100,1,0.3,4,12,9,0.0052
10000,100,1,0.3,4,8,10,0.0048
10000,100,1,0.3,5,10,1,0.0057
10000,100,1,0.3,5,11,2,0.0046
10000,100,1,0.3,5,12,3,0.0052
10000,100,1,0.3,5,9,4,0.0039
10000,100,1,0.3,5,7,5,0.0037
10000,100,1,0.3,5,7,6,0.0046
10000,100,1,0.3,5,5,7,0.0019
10000,100,1,0.3,5,7,8,0.0034
10000,100,1,0.3,5,7,9,0.002
10000,100,1,0.3,5,9,10,0.0079
10000,100,1,0.3,6,6,1,0.0023
10000,100,1,0.3,6,6,2,0.0025
10000,100,1,0.3,6,7,3,0.0035
10000,100,1,0.3,6,6,4,0.0044
10000,100,1,0.3,6,6,5,0.0037
10000,100,1,0.3,6,6,6,0.0029
10000,100,1,0.3,6,7,7,0.0044
10000,100,1,0.3,6,6,8,0.0019
10000,100,1,0.3,6,5,9,0.0024
10000,100,1,0.3,6,7,10,0.0045
10000,100,1,0.3,7,8,1,0.0035
10000,100,1,0.3,7,6,2,0.0022
10000,100,1,0.3,7,6,3,0.0031
10000,100,1,0.3,7,4,4,0.0025
10000,100,1,0.3,7,7,5,0.0022
10000,100,1,0.3,7,6,6,0.0025
10000,100,1,0.3,7,8,7,0.0039
10000,100,1,0.3,7,5,8,0.0022
10000,100,1,0.3,7,6,9,0.0022
10000,100,1,0.3,7,13,10,0.0062
10000,100,1,0.3,8,5,1,0.0028
10000,100,1,0.3,8,7,2,0.0043
10000,100,1,0.3,8,5,3,0.0023
10000,100,1,0.3,8,5,4,0.0021
10000,100,1,0.3,8,6,5,0.003
10000,100,1,0.3,8,6,6,0.0014
10000,100,1,0.3,8,5,7,0.0043
10000,100,1,0.3,8,5,8,0.0013
10000,100,1,0.3,8,6,9,0.0026
10000,100,1,0.3,8,6,10,0.0032
10000,100,1,0.3,9,4,1,0.0018
10000,100,1,0.3,9,4,2,0.0022
10000,100,1,0.3,9,4,3,0.0024
10000,100,1,0.3,9,4,4,0.0018
10000,100,1,0.3,9,5,5,0.0016
10000,100,1,0.3,9,7,6,0.0035
10000,100,1,0.3,9,4,7,0.0013
10000,100,1,0.3,9,4,8,0.0018
10000,100,1,0.3,9,4,9,0.0015
10000,100,1,0.3,9,4,10,0.0021
10000,100,1,0.3,10,4,1,0.0011
10000,100,1,0.3,10,4,2,0.0017
10000,100,1,0.3,10,5,3,0.0011
10000,100,1,0.3,10,5,4,0.0017
10000,100,1,0.3,10,5,5,0.0016
10000,100,1,0.3,10,5,6,0.0018
10000,100,1,0.3,10,5,7,0.0015
10000,100,1,0.3,10,4,8,0.0022
10000,100,1,0.3,10,4,9,0.0017
10000,100,1,0.3,10,4,10,0.0018
10000,100,1,0.3,11,4,1,0.0021
10000,100,1,0.3,11,5,2,0.0021
10000,100,1,0.3,11,4,3,0.0017
10000,100,1,0.3,11,6,4,0.0032
10000,100,1,0.3,11,6,5,0.002
10000,100,1,0.3,11,5,6,0.0014
10000,100,1,0.3,11,3,7,0.0012
10000,100,1,0.3,11,4,8,0.002
10000,100,1,0.3,11,6,9,0.0019
10000,100,1,0.3,11,4,10,0.0019
10000,100,1,0.3,12,4,1,0.0012
10000,100,1,0.3,12,5,2,0.0013
10000,100,1,0.3,12,4,3,0.0013
10000,100,1,0.3,12,6,4,0.002
10000,100,1,0.3,12,4,5,0.0017
10000,100,1,0.3,12,3,6,0.0011
10000,100,1,0.3,12,4,7,0.0019
10000,100,1,0.3,12,4,8,0.0013
10000,100,1,0.3,12,4,9,0.0023
10000,100,1,0.3,12,4,10,0.0019
10000,100,1,0.3,13,5,1,0.0018
10000,100,1,0.3,13,4,2,0.0011
10000,100,1,0.3,13,5,3,0.0024
10000,100,1,0.3,13,4,4,0.0017
10000,100,1,0.3,13,4,5,0.0016
10000,100,1,0.3,13,4,6,0.0011
10000,100,1,0.3,13,4,7,0.0019
10000,100,1,0.3,13,4,8,0.0022
10000,100,1,0.3,13,4,9,0.0019
10000,100,1,0.3,13,3,10,0.0019
10000,100,1,0.3,14,4,1,0.0019
10000,100,1,0.3,14,5,2,0.0018
10000,100,1,0.3,14,6,3,0.0022
10000,100,1,0.3,14,5,4,0.0031
10000,100,1,0.3,14,4,5,0.0014
10000,100,1,0.3,14,6,6,0.0023
10000,100,1,0.3,14,4,7,0.0024
10000,100,1,0.3,14,5,8,0.0012
10000,100,1,0.3,14,5,9,0.0017
10000,100,1,0.3,14,4,10,0.0021
10000,100,1,0.3,15,4,1,0.0013
10000,100,1,0.3,15,4,2,0.0014
10000,100,1,0.3,15,4,3,0.0013
10000,100,1,0.3,15,5,4,0.0032
10000,100,1,0.3,15,4,5,0.0015
10000,100,1,0.3,15,4,6,9e-04
10000,100,1,0.3,15,4,7,0.002
10000,100,1,0.3,15,4,8,0.0015
10000,100,1,0.3,15,4,9,0.0021
10000,100,1,0.3,15,5,10,0.0019
